sent_id,label,construction_type,dep_len_diff,info_status_diff,trigram_surp_diff,prev_valence,prev_arousal,emotion_coverage,val_x_tri_c,aro_x_tri_c
n01020017,0,SOV,7,10.416666666666664,-2.842170943040401e-14,0.03868809099397335,0.46715486800780914,0.5789473684210527,6.712925581541367e-16,8.163243822796367e-16
n01020017,1,SOV,-6,-10.166666666666664,0.0,0.03868809099397335,0.46715486800780914,0.5789473684210527,-0.0,-0.0
n01020017,0,SOV,6,10.166666666666664,-0.0,0.03868809099397335,0.46715486800780914,0.5789473684210527,0.0,0.0
n01020017,1,SOV,-5,-9.583333333333336,-2.842170943040401e-14,0.03868809099397335,0.46715486800780914,0.5789473684210527,6.712925581541367e-16,8.163243822796367e-16
n01020017,0,SOV,5,9.583333333333336,2.842170943040401e-14,0.03868809099397335,0.46715486800780914,0.5789473684210527,-6.712925581541367e-16,-8.163243822796367e-16
n01020017,1,SOV,-13,-16.000000000000007,0.0,0.03868809099397335,0.46715486800780914,0.5789473684210527,-0.0,-0.0
n01020017,0,SOV,13,16.000000000000007,-0.0,0.03868809099397335,0.46715486800780914,0.5789473684210527,0.0,0.0
n01020017,1,SOV,-15,-16.833333333333336,2.842170943040401e-14,0.03868809099397335,0.46715486800780914,0.5789473684210527,-6.712925581541367e-16,-8.163243822796367e-16
n01020017,0,SOV,15,16.833333333333336,-2.842170943040401e-14,0.03868809099397335,0.46715486800780914,0.5789473684210527,6.712925581541367e-16,8.163243822796367e-16
n01020017,1,SOV,-11,-15.166666666666664,0.0,0.03868809099397335,0.46715486800780914,0.5789473684210527,-0.0,-0.0
n01020017,0,SOV,11,15.166666666666664,-0.0,0.03868809099397335,0.46715486800780914,0.5789473684210527,0.0,0.0
n01020017,1,SOV,-11,-15.166666666666664,0.0,0.03868809099397335,0.46715486800780914,0.5789473684210527,-0.0,-0.0
n01020017,0,SOV,11,15.166666666666664,-0.0,0.03868809099397335,0.46715486800780914,0.5789473684210527,0.0,0.0
n01020021,1,SOV,4,1.9047619047619122,-14.315921455967128,0.08318166666666667,0.5284025,0.7692307692307693,-0.2988386834473418,-0.46563638552021125
n01020021,0,SOV,-4,-1.9047619047619122,14.315921455967128,0.08318166666666667,0.5284025,0.7692307692307693,0.2988386834473418,0.46563638552021125
n01020021,1,SOV,0,0.0,-20.167599451410638,0.08318166666666667,0.5284025,0.7692307692307693,-0.4209899367560994,-0.6559667250241867
n01020021,0,SOV,0,-0.0,20.167599451410638,0.08318166666666667,0.5284025,0.7692307692307693,0.4209899367560994,0.6559667250241867
n01020021,1,SOV,4,1.904761904761898,-56.1272287318333,0.08318166666666667,0.5284025,0.7692307692307693,-1.1716316823446669,-1.8255813987484213
n01020021,0,SOV,-4,-1.904761904761898,56.1272287318333,0.08318166666666667,0.5284025,0.7692307692307693,1.1716316823446669,1.8255813987484213
n01020021,1,SOV,8,3.80952380952381,-32.54281809106152,0.08318166666666667,0.5284025,0.7692307692307693,-0.679317286275386,-1.0584802548108099
n01020021,0,SOV,-8,-3.80952380952381,32.54281809106152,0.08318166666666667,0.5284025,0.7692307692307693,0.679317286275386,1.0584802548108099
n01020021,1,SOV,8,3.80952380952381,-54.186525915517024,0.08318166666666667,0.5284025,0.7692307692307693,-1.131120348416611,-1.7624585430148323
n01020021,0,SOV,-8,-3.80952380952381,54.186525915517024,0.08318166666666667,0.5284025,0.7692307692307693,1.131120348416611,1.7624585430148323
n01020021,1,SOV,0,0.0,-20.16759945141061,0.08318166666666667,0.5284025,0.7692307692307693,-0.42098993675609886,-0.6559667250241858
n01020021,0,SOV,0,-0.0,20.16759945141061,0.08318166666666667,0.5284025,0.7692307692307693,0.42098993675609886,0.6559667250241858
n01020021,1,SOV,4,1.9047619047619122,-32.54281809106152,0.08318166666666667,0.5284025,0.7692307692307693,-0.679317286275386,-1.0584802548108099
n01020021,0,SOV,-4,-1.9047619047619122,32.54281809106152,0.08318166666666667,0.5284025,0.7692307692307693,0.679317286275386,1.0584802548108099
n01020021,1,SOV,0,0.0,-34.51325585364964,0.08318166666666667,0.5284025,0.7692307692307693,-0.7204493243770144,-1.1225702626029126
n01020021,0,SOV,0,-0.0,34.51325585364964,0.08318166666666667,0.5284025,0.7692307692307693,0.7204493243770144,1.1225702626029126
n01020021,1,SOV,4,1.9047619047619122,-38.013888432826036,0.08318166666666667,0.5284025,0.7692307692307693,-0.7935235190358503,-1.2364310368615317
n01020021,0,SOV,-4,-1.9047619047619122,38.013888432826036,0.08318166666666667,0.5284025,0.7692307692307693,0.7935235190358503,1.2364310368615317
n01020021,1,SOV,8,3.8095238095238244,-34.48352090737774,0.08318166666666667,0.5284025,0.7692307692307693,-0.7198286202034406,-1.121603110544397
n01020021,0,SOV,-8,-3.8095238095238244,34.48352090737774,0.08318166666666667,0.5284025,0.7692307692307693,0.7198286202034406,1.121603110544397
n01020021,1,SOV,8,3.8095238095238244,-54.30024765138123,0.08318166666666667,0.5284025,0.7692307692307693,-1.1334942405848194,-1.7661574301738436
n01020021,0,SOV,-8,-3.8095238095238244,54.30024765138123,0.08318166666666667,0.5284025,0.7692307692307693,1.1334942405848194,1.7661574301738436
n01020021,1,SOV,0,0.0,-16.286359218555248,0.08318166666666667,0.5284025,0.7692307692307693,-0.33997072154897023,-0.529726393312314
n01020021,0,SOV,0,-0.0,16.286359218555248,0.08318166666666667,0.5284025,0.7692307692307693,0.33997072154897023,0.529726393312314
n01020021,1,SOV,4,1.904761904761898,-70.47288513407227,0.08318166666666667,0.5284025,0.7692307692307693,-1.4710910699655813,-2.2921849363271463
n01020021,0,SOV,-4,-1.904761904761898,70.47288513407227,0.08318166666666667,0.5284025,0.7692307692307693,1.4710910699655813,2.2921849363271463
n01020021,1,SOV,0,0.0,-18.226896635094363,0.08318166666666667,0.5284025,0.7692307692307693,-0.3804786028280436,-0.5928438692905977
n01020021,0,SOV,0,-0.0,18.226896635094363,0.08318166666666667,0.5284025,0.7692307692307693,0.3804786028280436,0.5928438692905977
n01020021,1,SOV,4,1.9047619047619122,-38.013888432826036,0.08318166666666667,0.5284025,0.7692307692307693,-0.7935235190358503,-1.2364310368615317
n01020021,0,SOV,-4,-1.9047619047619122,38.013888432826036,0.08318166666666667,0.5284025,0.7692307692307693,0.7935235190358503,1.2364310368615317
n01020021,1,SOV,8,3.80952380952381,-35.959629280422604,0.08318166666666667,0.5284025,0.7692307692307693,-0.7506417455885663,-1.1696146737242328
n01020021,0,SOV,-8,-3.80952380952381,35.959629280422604,0.08318166666666667,0.5284025,0.7692307692307693,0.7506417455885663,1.1696146737242328
n01020021,1,SOV,8,3.80952380952381,-38.01388843282598,0.08318166666666667,0.5284025,0.7692307692307693,-0.7935235190358491,-1.2364310368615297
n01020021,0,SOV,-8,-3.80952380952381,38.01388843282598,0.08318166666666667,0.5284025,0.7692307692307693,0.7935235190358491,1.2364310368615297
n01020021,1,SOV,12,5.714285714285737,-14.3159214559671,0.08318166666666667,0.5284025,0.7692307692307693,-0.2988386834473412,-0.4656363855202103
n01020021,0,SOV,-12,-5.714285714285737,14.3159214559671,0.08318166666666667,0.5284025,0.7692307692307693,0.2988386834473412,0.4656363855202103
n01020021,1,SOV,12,5.714285714285737,-56.12722873183324,0.08318166666666667,0.5284025,0.7692307692307693,-1.1716316823446657,-1.8255813987484195
n01020021,0,SOV,-12,-5.714285714285737,56.12722873183324,0.08318166666666667,0.5284025,0.7692307692307693,1.1716316823446657,1.8255813987484195
n01020021,1,SOV,12,5.714285714285737,-34.48352090737774,0.08318166666666667,0.5284025,0.7692307692307693,-0.7198286202034406,-1.121603110544397
n01020021,0,SOV,-12,-5.714285714285737,34.48352090737774,0.08318166666666667,0.5284025,0.7692307692307693,0.7198286202034406,1.121603110544397
n01020021,1,SOV,12,5.714285714285737,-54.30024765138123,0.08318166666666667,0.5284025,0.7692307692307693,-1.1334942405848194,-1.7661574301738436
n01020021,0,SOV,-12,-5.714285714285737,54.30024765138123,0.08318166666666667,0.5284025,0.7692307692307693,1.1334942405848194,1.7661574301738436
n01020021,1,SOV,12,5.714285714285737,-52.24598849897782,0.08318166666666667,0.5284025,0.7692307692307693,-1.090612467137536,-1.6993410670365459
n01020021,0,SOV,-12,-5.714285714285737,52.24598849897782,0.08318166666666667,0.5284025,0.7692307692307693,1.090612467137536,1.6993410670365459
n01020021,1,SOV,12,5.714285714285737,-38.01388843282598,0.08318166666666667,0.5284025,0.7692307692307693,-0.7935235190358491,-1.2364310368615297
n01020021,0,SOV,-12,-5.714285714285737,38.01388843282598,0.08318166666666667,0.5284025,0.7692307692307693,0.7935235190358491,1.2364310368615297
n01020021,1,SOV,1,0.8333333333333428,-31.806022402613678,0.08318166666666667,0.5284025,0.7692307692307693,-0.6639369941871213,-1.0345154068412978
n01020021,0,SOV,-1,-0.8333333333333428,31.806022402613678,0.08318166666666667,0.5284025,0.7692307692307693,0.6639369941871213,1.0345154068412978
n01020021,1,SOV,5,2.738095238095255,-46.12194385858078,0.08318166666666667,0.5284025,0.7692307692307693,-0.9627756776344625,-1.5001517923615082
n01020021,0,SOV,-5,-2.738095238095255,46.12194385858078,0.08318166666666667,0.5284025,0.7692307692307693,0.9627756776344625,1.5001517923615082
n01020021,1,SOV,1,0.8333333333333428,-31.806022402613678,0.08318166666666667,0.5284025,0.7692307692307693,-0.6639369941871213,-1.0345154068412978
n01020021,0,SOV,-1,-0.8333333333333428,31.806022402613678,0.08318166666666667,0.5284025,0.7692307692307693,0.6639369941871213,1.0345154068412978
n01020021,1,SOV,5,2.738095238095241,-67.76565168303625,0.08318166666666667,0.5284025,0.7692307692307693,-1.414578739775687,-2.2041300805655295
n01020021,0,SOV,-5,-2.738095238095241,67.76565168303625,0.08318166666666667,0.5284025,0.7692307692307693,1.414578739775687,2.2041300805655295
n01020021,1,SOV,9,4.642857142857153,-46.12194385858078,0.08318166666666667,0.5284025,0.7692307692307693,-0.9627756776344625,-1.5001517923615082
n01020021,0,SOV,-9,-4.642857142857153,46.12194385858078,0.08318166666666667,0.5284025,0.7692307692307693,0.9627756776344625,1.5001517923615082
n01020021,1,SOV,9,4.642857142857153,-67.76565168303625,0.08318166666666667,0.5284025,0.7692307692307693,-1.414578739775687,-2.2041300805655295
n01020021,0,SOV,-9,-4.642857142857153,67.76565168303625,0.08318166666666667,0.5284025,0.7692307692307693,1.414578739775687,2.2041300805655295
n01020021,1,SOV,2,1.6666666666666714,-34.86724046763021,0.08318166666666667,0.5284025,0.7692307692307693,-0.727838600458749,-1.1340838851587962
n01020021,0,SOV,-2,-1.6666666666666714,34.86724046763021,0.08318166666666667,0.5284025,0.7692307692307693,0.727838600458749,1.1340838851587962
n01020021,1,SOV,6,3.5714285714285836,-49.18316192359731,0.08318166666666667,0.5284025,0.7692307692307693,-1.0266772839060903,-1.5997202706790066
n01020021,0,SOV,-6,-3.5714285714285836,49.18316192359731,0.08318166666666667,0.5284025,0.7692307692307693,1.0266772839060903,1.5997202706790066
n01020021,1,SOV,3,2.500000000000014,-14.96443112366785,0.08318166666666667,0.5284025,0.7692307692307693,-0.3123760429456211,-0.48672966258043227
n01020021,0,SOV,-3,-2.500000000000014,14.96443112366785,0.08318166666666667,0.5284025,0.7692307692307693,0.3123760429456211,0.48672966258043227
n01020021,1,SOV,8,5.714285714285737,-14.96443112366785,0.08318166666666667,0.5284025,0.7692307692307693,-0.3123760429456211,-0.48672966258043227
n01020021,0,SOV,-8,-5.714285714285737,14.96443112366785,0.08318166666666667,0.5284025,0.7692307692307693,0.3123760429456211,0.48672966258043227
n01020021,1,SOV,11,6.785714285714306,-29.28035257963498,0.08318166666666667,0.5284025,0.7692307692307693,-0.6112147263929629,-0.9523660481006435
n01020021,0,SOV,-11,-6.785714285714306,29.28035257963498,0.08318166666666667,0.5284025,0.7692307692307693,0.6112147263929629,0.9523660481006435
n01020021,1,SOV,12,7.619047619047635,-14.96443112366785,0.08318166666666667,0.5284025,0.7692307692307693,-0.3123760429456211,-0.48672966258043227
n01020021,0,SOV,-12,-7.619047619047635,14.96443112366785,0.08318166666666667,0.5284025,0.7692307692307693,0.3123760429456211,0.48672966258043227
n01020021,1,SOV,2,1.6666666666666856,-35.132030575078545,0.08318166666666667,0.5284025,0.7692307692307693,-0.7333659797017218,-1.142696387604621
n01020021,0,SOV,-2,-1.6666666666666856,35.132030575078545,0.08318166666666667,0.5284025,0.7692307692307693,0.7333659797017218,1.142696387604621
n01020021,1,SOV,6,3.5714285714285836,-71.09165985550112,0.08318166666666667,0.5284025,0.7692307692307693,-1.4840077252902875,-2.312311061328853
n01020021,0,SOV,-6,-3.5714285714285836,71.09165985550112,0.08318166666666667,0.5284025,0.7692307692307693,1.4840077252902875,2.312311061328853
n01020021,1,SOV,3,2.500000000000014,-55.03483991904085,0.08318166666666667,0.5284025,0.7692307692307693,-1.1488285372148486,-1.790050610182983
n01020021,0,SOV,-3,-2.500000000000014,55.03483991904085,0.08318166666666667,0.5284025,0.7692307692307693,1.1488285372148486,1.790050610182983
n01020021,1,SOV,8,5.714285714285737,-35.132030575078545,0.08318166666666667,0.5284025,0.7692307692307693,-0.7333659797017218,-1.142696387604621
n01020021,0,SOV,-8,-5.714285714285737,35.132030575078545,0.08318166666666667,0.5284025,0.7692307692307693,0.7333659797017218,1.142696387604621
n01020021,1,SOV,11,6.785714285714306,-71.09165985550112,0.08318166666666667,0.5284025,0.7692307692307693,-1.4840077252902875,-2.312311061328853
n01020021,0,SOV,-11,-6.785714285714306,71.09165985550112,0.08318166666666667,0.5284025,0.7692307692307693,1.4840077252902875,2.312311061328853
n01020021,1,SOV,12,7.619047619047635,-55.03483991904085,0.08318166666666667,0.5284025,0.7692307692307693,-1.1488285372148486,-1.790050610182983
n01020021,0,SOV,-12,-7.619047619047635,55.03483991904085,0.08318166666666667,0.5284025,0.7692307692307693,1.1488285372148486,1.790050610182983
n01020021,1,SOV,14,7.857142857142875,-47.5072492147294,0.08318166666666667,0.5284025,0.7692307692307693,-0.9916933292210077,-1.545209917391243
n01020021,0,SOV,-14,-7.857142857142875,47.5072492147294,0.08318166666666667,0.5284025,0.7692307692307693,0.9916933292210077,1.545209917391243
n01020021,1,SOV,14,7.857142857142875,-69.15095703918487,0.08318166666666667,0.5284025,0.7692307692307693,-1.4434963913622323,-2.2491882055952646
n01020021,0,SOV,-14,-7.857142857142875,69.15095703918487,0.08318166666666667,0.5284025,0.7692307692307693,1.4434963913622323,2.2491882055952646
n01020021,1,SOV,15,8.690476190476218,-67.41005855869172,0.08318166666666667,0.5284025,0.7692307692307693,-1.4071558867341347,-2.1925641399696056
n01020021,0,SOV,-15,-8.690476190476218,67.41005855869172,0.08318166666666667,0.5284025,0.7692307692307693,1.4071558867341347,2.1925641399696056
n01020021,1,SOV,16,9.523809523809533,-33.19132775876227,0.08318166666666667,0.5284025,0.7692307692307693,-0.6928546457736658,-1.0795735318710318
n01020021,0,SOV,-16,-9.523809523809533,33.19132775876227,0.08318166666666667,0.5284025,0.7692307692307693,0.6928546457736658,1.0795735318710318
n01020021,1,SOV,15,8.690476190476218,-69.15095703918489,0.08318166666666667,0.5284025,0.7692307692307693,-1.4434963913622325,-2.249188205595265
n01020021,0,SOV,-15,-8.690476190476218,69.15095703918489,0.08318166666666667,0.5284025,0.7692307692307693,1.4434963913622325,2.249188205595265
n01020021,1,SOV,16,9.523809523809533,-53.0941371027246,0.08318166666666667,0.5284025,0.7692307692307693,-1.1083172032867932,-1.7269277544493948
n01020021,0,SOV,-16,-9.523809523809533,53.0941371027246,0.08318166666666667,0.5284025,0.7692307692307693,1.1083172032867932,1.7269277544493948
n01020021,1,SOV,1,0.8333333333333286,-40.070408795373,0.08318166666666667,0.5284025,0.7692307692307693,-0.8364524942692273,-1.3033209476025507
n01020021,0,SOV,-1,-0.8333333333333286,40.070408795373,0.08318166666666667,0.5284025,0.7692307692307693,0.8364524942692273,1.3033209476025507
n01020021,1,SOV,5,2.738095238095241,-52.44562743502385,0.08318166666666667,0.5284025,0.7692307692307693,-1.0947798437885132,-1.705834477389173
n01020021,0,SOV,-5,-2.738095238095241,52.44562743502385,0.08318166666666667,0.5284025,0.7692307692307693,1.0947798437885132,1.705834477389173
n01020021,1,SOV,1,0.8333333333333428,-54.41606519761197,0.08318166666666667,0.5284025,0.7692307692307693,-1.1359118818901417,-1.7699244851812757
n01020021,0,SOV,-1,-0.8333333333333428,54.41606519761197,0.08318166666666667,0.5284025,0.7692307692307693,1.1359118818901417,1.7699244851812757
n01020021,1,SOV,5,2.738095238095241,-57.91669777678834,0.08318166666666667,0.5284025,0.7692307692307693,-1.208986076548977,-1.8837852594398936
n01020021,0,SOV,-5,-2.738095238095241,57.91669777678834,0.08318166666666667,0.5284025,0.7692307692307693,1.208986076548977,1.8837852594398936
n01020021,1,SOV,9,4.642857142857153,-54.3863302513401,0.08318166666666667,0.5284025,0.7692307692307693,-1.1352911777165686,-1.768957333122761
n01020021,0,SOV,-9,-4.642857142857153,54.3863302513401,0.08318166666666667,0.5284025,0.7692307692307693,1.1352911777165686,1.768957333122761
n01020021,1,SOV,9,4.642857142857153,-74.20305699534357,0.08318166666666667,0.5284025,0.7692307692307693,-1.5489567980979468,-2.413511652752207
n01020021,0,SOV,-9,-4.642857142857153,74.20305699534357,0.08318166666666667,0.5284025,0.7692307692307693,1.5489567980979468,2.413511652752207
n01020021,1,SOV,2,1.6666666666666714,-16.84159127894577,0.08318166666666667,0.5284025,0.7692307692307693,-0.35156095124149894,-0.5477857442608637
n01020021,0,SOV,-2,-1.6666666666666714,16.84159127894577,0.08318166666666667,0.5284025,0.7692307692307693,0.35156095124149894,0.5477857442608637
n01020021,1,SOV,6,3.5714285714285836,-31.157512734912927,0.08318166666666667,0.5284025,0.7692307692307693,-0.6503996346888413,-1.013422129781076
n01020021,0,SOV,-6,-3.5714285714285836,31.157512734912927,0.08318166666666667,0.5284025,0.7692307692307693,0.6503996346888413,1.013422129781076
n01020021,1,SOV,3,2.500000000000014,-20.167599451410638,0.08318166666666667,0.5284025,0.7692307692307693,-0.4209899367560994,-0.6559667250241867
n01020021,0,SOV,-3,-2.500000000000014,20.167599451410638,0.08318166666666667,0.5284025,0.7692307692307693,0.4209899367560994,0.6559667250241867
n01020021,1,SOV,8,5.714285714285737,-20.167599451410638,0.08318166666666667,0.5284025,0.7692307692307693,-0.4209899367560994,-0.6559667250241867
n01020021,0,SOV,-8,-5.714285714285737,20.167599451410638,0.08318166666666667,0.5284025,0.7692307692307693,0.4209899367560994,0.6559667250241867
n01020021,1,SOV,11,6.785714285714306,-32.54281809106152,0.08318166666666667,0.5284025,0.7692307692307693,-0.679317286275386,-1.0584802548108099
n01020021,0,SOV,-11,-6.785714285714306,32.54281809106152,0.08318166666666667,0.5284025,0.7692307692307693,0.679317286275386,1.0584802548108099
n01020021,1,SOV,12,7.619047619047635,-18.226896635094363,0.08318166666666667,0.5284025,0.7692307692307693,-0.3804786028280436,-0.5928438692905977
n01020021,0,SOV,-12,-7.619047619047635,18.226896635094363,0.08318166666666667,0.5284025,0.7692307692307693,0.3804786028280436,0.5928438692905977
n01020021,1,SOV,2,1.6666666666666856,-18.226896635094363,0.08318166666666667,0.5284025,0.7692307692307693,-0.3804786028280436,-0.5928438692905977
n01020021,0,SOV,-2,-1.6666666666666856,18.226896635094363,0.08318166666666667,0.5284025,0.7692307692307693,0.3804786028280436,0.5928438692905977
n01020021,1,SOV,6,3.5714285714285836,-38.013888432826036,0.08318166666666667,0.5284025,0.7692307692307693,-0.7935235190358503,-1.2364310368615317
n01020021,0,SOV,-6,-3.5714285714285836,38.013888432826036,0.08318166666666667,0.5284025,0.7692307692307693,0.7935235190358503,1.2364310368615317
n01020021,1,SOV,3,2.500000000000014,-33.12795049750105,0.08318166666666667,0.5284025,0.7692307692307693,-0.6915316727904698,-1.0775121375731787
n01020021,0,SOV,-3,-2.500000000000014,33.12795049750105,0.08318166666666667,0.5284025,0.7692307692307693,0.6915316727904698,1.0775121375731787
n01020021,1,SOV,8,5.714285714285737,-34.51325585364964,0.08318166666666667,0.5284025,0.7692307692307693,-0.7204493243770144,-1.1225702626029126
n01020021,0,SOV,-8,-5.714285714285737,34.51325585364964,0.08318166666666667,0.5284025,0.7692307692307693,0.7204493243770144,1.1225702626029126
n01020021,1,SOV,11,6.785714285714306,-38.013888432826036,0.08318166666666667,0.5284025,0.7692307692307693,-0.7935235190358503,-1.2364310368615317
n01020021,0,SOV,-11,-6.785714285714306,38.013888432826036,0.08318166666666667,0.5284025,0.7692307692307693,0.7935235190358503,1.2364310368615317
n01020021,1,SOV,12,7.619047619047635,-16.84159127894577,0.08318166666666667,0.5284025,0.7692307692307693,-0.35156095124149894,-0.5477857442608637
n01020021,0,SOV,-12,-7.619047619047635,16.84159127894577,0.08318166666666667,0.5284025,0.7692307692307693,0.35156095124149894,0.5477857442608637
n01020021,1,SOV,14,7.857142857142875,-34.48352090737774,0.08318166666666667,0.5284025,0.7692307692307693,-0.7198286202034406,-1.121603110544397
n01020021,0,SOV,-14,-7.857142857142875,34.48352090737774,0.08318166666666667,0.5284025,0.7692307692307693,0.7198286202034406,1.121603110544397
n01020021,1,SOV,14,7.857142857142875,-54.30024765138123,0.08318166666666667,0.5284025,0.7692307692307693,-1.1334942405848194,-1.7661574301738436
n01020021,0,SOV,-14,-7.857142857142875,54.30024765138123,0.08318166666666667,0.5284025,0.7692307692307693,1.1334942405848194,1.7661574301738436
n01020021,1,SOV,15,8.690476190476204,-31.15751273491287,0.08318166666666667,0.5284025,0.7692307692307693,-0.6503996346888402,-1.013422129781074
n01020021,0,SOV,-15,-8.690476190476204,31.15751273491287,0.08318166666666667,0.5284025,0.7692307692307693,0.6503996346888402,1.013422129781074
n01020021,1,SOV,16,9.523809523809533,-20.16759945141061,0.08318166666666667,0.5284025,0.7692307692307693,-0.42098993675609886,-0.6559667250241858
n01020021,0,SOV,-16,-9.523809523809533,20.16759945141061,0.08318166666666667,0.5284025,0.7692307692307693,0.42098993675609886,0.6559667250241858
n01020021,1,SOV,15,8.690476190476218,-38.01388843282598,0.08318166666666667,0.5284025,0.7692307692307693,-0.7935235190358491,-1.2364310368615297
n01020021,0,SOV,-15,-8.690476190476218,38.01388843282598,0.08318166666666667,0.5284025,0.7692307692307693,0.7935235190358491,1.2364310368615297
n01020021,1,SOV,16,9.523809523809533,-33.12795049750102,0.08318166666666667,0.5284025,0.7692307692307693,-0.6915316727904691,-1.0775121375731778
n01020021,0,SOV,-16,-9.523809523809533,33.12795049750102,0.08318166666666667,0.5284025,0.7692307692307693,0.6915316727904691,1.0775121375731778
n01020021,1,SOV,1,0.8333333333333428,-4.459431618637268,0.08318166666666667,0.5284025,0.7692307692307693,-0.09308871091085355,-0.14504645242456898
n01020021,0,SOV,-1,-0.8333333333333428,4.459431618637268,0.08318166666666667,0.5284025,0.7692307692307693,0.09308871091085355,0.14504645242456898
n01020021,1,SOV,5,2.738095238095241,-58.645957534154306,0.08318166666666667,0.5284025,0.7692307692307693,-1.2242090593274648,-1.9075049954394019
n01020021,0,SOV,-5,-2.738095238095241,58.645957534154306,0.08318166666666667,0.5284025,0.7692307692307693,1.2242090593274648,1.9075049954394019
n01020021,1,SOV,1,0.8333333333333428,-22.68632825373166,0.08318166666666667,0.5284025,0.7692307692307693,-0.4735673137388977,-0.7378903217151677
n01020021,0,SOV,-1,-0.8333333333333428,22.68632825373166,0.08318166666666667,0.5284025,0.7692307692307693,0.4735673137388977,0.7378903217151677
n01020021,1,SOV,5,2.738095238095255,-42.473320051463304,0.08318166666666667,0.5284025,0.7692307692307693,-0.8866122299467039,-1.3814774892861006
n01020021,0,SOV,-5,-2.738095238095255,42.473320051463304,0.08318166666666667,0.5284025,0.7692307692307693,0.8866122299467039,1.3814774892861006
n01020021,1,SOV,9,4.642857142857153,-40.41906089905987,0.08318166666666667,0.5284025,0.7692307692307693,-0.8437304564994199,-1.3146611261488017
n01020021,0,SOV,-9,-4.642857142857153,40.41906089905987,0.08318166666666667,0.5284025,0.7692307692307693,0.8437304564994199,1.3146611261488017
n01020021,1,SOV,9,4.642857142857153,-42.473320051463304,0.08318166666666667,0.5284025,0.7692307692307693,-0.8866122299467039,-1.3814774892861006
n01020021,0,SOV,-9,-4.642857142857153,42.473320051463304,0.08318166666666667,0.5284025,0.7692307692307693,0.8866122299467039,1.3814774892861006
n01020021,1,SOV,2,1.6666666666666856,-37.58738211613834,0.08318166666666667,0.5284025,0.7692307692307693,-0.7846203837013239,-1.2225585899977485
n01020021,0,SOV,-2,-1.6666666666666856,37.58738211613834,0.08318166666666667,0.5284025,0.7692307692307693,0.7846203837013239,1.2225585899977485
n01020021,1,SOV,6,3.5714285714285836,-73.54701139656092,0.08318166666666667,0.5284025,0.7692307692307693,-1.5352621292898896,-2.3921732637219804
n01020021,0,SOV,-6,-3.5714285714285836,73.54701139656092,0.08318166666666667,0.5284025,0.7692307692307693,1.5352621292898896,2.3921732637219804
n01020021,1,SOV,3,2.500000000000014,-40.648600181154904,0.08318166666666667,0.5284025,0.7692307692307693,-0.8485219899729523,-1.322127068315248
n01020021,0,SOV,-3,-2.500000000000014,40.648600181154904,0.08318166666666667,0.5284025,0.7692307692307693,0.8485219899729523,1.322127068315248
n01020021,1,SOV,8,5.714285714285737,-20.745790837192544,0.08318166666666667,0.5284025,0.7692307692307693,-0.43305943245982437,-0.6747728457368839
n01020021,0,SOV,-8,-5.714285714285737,20.745790837192544,0.08318166666666667,0.5284025,0.7692307692307693,0.43305943245982437,0.6747728457368839
n01020021,1,SOV,11,6.785714285714306,-74.93231675270955,0.08318166666666667,0.5284025,0.7692307692307693,-1.564179780876435,-2.437231388751716
n01020021,0,SOV,-11,-6.785714285714306,74.93231675270955,0.08318166666666667,0.5284025,0.7692307692307693,1.564179780876435,2.437231388751716
n01020021,1,SOV,12,7.619047619047635,-58.87549681624927,0.08318166666666667,0.5284025,0.7692307692307693,-1.229000592800996,-1.9149709376058457
n01020021,0,SOV,-12,-7.619047619047635,58.87549681624927,0.08318166666666667,0.5284025,0.7692307692307693,1.229000592800996,1.9149709376058457
n01020021,1,SOV,2,1.6666666666666856,-42.58913759769399,0.08318166666666667,0.5284025,0.7692307692307693,-0.889029871252025,-1.3852445442935306
n01020021,0,SOV,-2,-1.6666666666666856,42.58913759769399,0.08318166666666667,0.5284025,0.7692307692307693,0.889029871252025,1.3852445442935306
n01020021,1,SOV,6,3.5714285714285836,-62.37612939542562,0.08318166666666667,0.5284025,0.7692307692307693,-1.3020747874598309,-2.028831711864463
n01020021,0,SOV,-6,-3.5714285714285836,62.37612939542562,0.08318166666666667,0.5284025,0.7692307692307693,1.3020747874598309,2.028831711864463
n01020021,1,SOV,3,2.500000000000014,-21.301022897583067,0.08318166666666667,0.5284025,0.7692307692307693,-0.4446496621523531,-0.6928321966854336
n01020021,0,SOV,-3,-2.500000000000014,21.301022897583067,0.08318166666666667,0.5284025,0.7692307692307693,0.4446496621523531,0.6928321966854336
n01020021,1,SOV,8,5.714285714285737,-22.68632825373166,0.08318166666666667,0.5284025,0.7692307692307693,-0.4735673137388977,-0.7378903217151677
n01020021,0,SOV,-8,-5.714285714285737,22.68632825373166,0.08318166666666667,0.5284025,0.7692307692307693,0.4735673137388977,0.7378903217151677
n01020021,1,SOV,11,6.785714285714306,-42.473320051463304,0.08318166666666667,0.5284025,0.7692307692307693,-0.8866122299467039,-1.3814774892861006
n01020021,0,SOV,-11,-6.785714285714306,42.473320051463304,0.08318166666666667,0.5284025,0.7692307692307693,0.8866122299467039,1.3814774892861006
n01020021,1,SOV,12,7.619047619047635,-21.301022897583096,0.08318166666666667,0.5284025,0.7692307692307693,-0.4446496621523537,-0.6928321966854345
