sent_id,label,construction_type,dep_len_diff,info_status_diff,trigram_surp_diff,lstm_surp_diff,adaptive_surp_diff,prev_valence,prev_arousal,val_x_adp_c,aro_x_adp_c
n01084023,1,SOV,-41,-39.70029239766082,5.2876953597306215,-6.1151637270883725,-6.095131187915854,-0.06444324091983665,0.49694577691811737,0.7725599446857644,-0.006515988409569937
n01084023,0,SOV,41,39.70029239766082,-5.2876953597306215,6.1151637270883725,6.095131187915854,-0.06444324091983665,0.49694577691811737,-0.7725599446857644,0.006515988409569937
n01084023,1,SOV,-46,-39.53216374269006,5.863372881557305,-6.587007072828328,-6.581195435090365,-0.06444324091983665,0.49694577691811737,0.8341687528202566,-0.007035614469001552
n01084023,0,SOV,46,39.53216374269006,-5.863372881557305,6.587007072828328,6.581195435090365,-0.06444324091983665,0.49694577691811737,-0.8341687528202566,0.007035614469001552
n01084023,1,SOV,-61,-44.071637426900594,19.3764835984475,-6.587007072828328,-6.581195435090365,-0.06444324091983665,0.49694577691811737,0.8341687528202566,-0.007035614469001552
n01084023,0,SOV,61,44.071637426900594,-19.3764835984475,6.587007072828328,6.581195435090365,-0.06444324091983665,0.49694577691811737,-0.8341687528202566,0.007035614469001552
n01084023,1,SOV,-56,-44.23976608187134,5.2876953597306215,-6.124541597074597,-6.1051694712813855,-0.06444324091983665,0.49694577691811737,0.7738323005059295,-0.006526719817319037
n01084023,0,SOV,56,44.23976608187134,-5.2876953597306215,6.124541597074597,6.1051694712813855,-0.06444324091983665,0.49694577691811737,-0.7738323005059295,0.006526719817319037
n01084023,1,SOV,-66,-45.87719298245615,5.863372881557327,-6.173015939116169,-6.157430183364397,-0.06444324091983665,0.49694577691811737,0.7804563634819877,-0.006582589032223535
n01084023,0,SOV,66,45.87719298245615,-5.863372881557327,6.173015939116169,6.157430183364397,-0.06444324091983665,0.49694577691811737,-0.7804563634819877,0.006582589032223535
n01084023,1,SOV,-20,-11.695906432748536,5.863372881557316,-9.457031536647548,-9.450207265061294,-0.06444324091983665,0.49694577691811737,1.1978169750372818,-0.01010272611182772
n01084023,0,SOV,20,11.695906432748536,-5.863372881557316,9.457031536647548,9.450207265061294,-0.06444324091983665,0.49694577691811737,-1.1978169750372818,0.01010272611182772
n01084023,1,SOV,-17,-7.9459064327485365,5.863372881557316,-9.457031536647548,-9.450207265061294,-0.06444324091983665,0.49694577691811737,1.1978169750372818,-0.01010272611182772
n01084023,0,SOV,17,7.9459064327485365,-5.863372881557316,9.457031536647548,9.450207265061294,-0.06444324091983665,0.49694577691811737,-1.1978169750372818,0.01010272611182772
n01084023,1,SOV,-38,-30.643274853801174,19.376483598447514,-9.457075564206207,-9.450207265061294,-0.06444324091983665,0.49694577691811737,1.1978169750372818,-0.01010272611182772
n01084023,0,SOV,38,30.643274853801174,-19.376483598447514,9.457075564206207,9.450207265061294,-0.06444324091983665,0.49694577691811737,-1.1978169750372818,0.01010272611182772
n01084023,1,SOV,-53,-35.18274853801171,19.376483598447514,-9.457031536647548,-9.450207265061294,-0.06444324091983665,0.49694577691811737,1.1978169750372818,-0.01010272611182772
n01084023,0,SOV,53,35.18274853801171,-19.376483598447514,9.457031536647548,9.450207265061294,-0.06444324091983665,0.49694577691811737,-1.1978169750372818,0.01010272611182772
n01084023,1,SOV,-32,-12.485380116959064,19.376483598447514,-9.457031536647548,-9.450207265061294,-0.06444324091983665,0.49694577691811737,1.1978169750372818,-0.01010272611182772
n01084023,0,SOV,32,12.485380116959064,-19.376483598447514,9.457031536647548,9.450207265061294,-0.06444324091983665,0.49694577691811737,-1.1978169750372818,0.01010272611182772
n01084023,1,SOV,-50,-31.432748538011694,19.376483598447514,-9.457075564206207,-9.450207265061294,-0.06444324091983665,0.49694577691811737,1.1978169750372818,-0.01010272611182772
n01084023,0,SOV,50,31.432748538011694,-19.376483598447514,9.457075564206207,9.450207265061294,-0.06444324091983665,0.49694577691811737,-1.1978169750372818,0.01010272611182772
n01084023,1,SOV,-35,-21.542397660818715,5.2876953597306215,-0.5701568841403741,-0.5807234982093519,-0.06444324091983665,0.49694577691811737,0.07360690029835897,-0.0006208213518027538
n01084023,0,SOV,35,21.542397660818715,-5.2876953597306215,0.5701568841403741,0.5807234982093519,-0.06444324091983665,0.49694577691811737,-0.07360690029835897,0.0006208213518027538
n01084023,1,SOV,-27,-12.653508771929822,19.376483598447535,-0.5848180611611156,-0.5965293917542454,-0.06444324091983665,0.49694577691811737,0.0756103026643263,-0.0006377186122498483
n01084023,0,SOV,27,12.653508771929822,-19.376483598447535,0.5848180611611156,0.5965293917542454,-0.06444324091983665,0.49694577691811737,-0.0756103026643263,0.0006377186122498483
n01084023,1,SOV,-53,-40.48976608187134,5.2876953597306215,-8.516206636477989,-8.496834510684778,-0.06444324091983665,0.49694577691811737,1.0769766551691404,-0.009083524781127353
n01084023,0,SOV,53,40.48976608187134,-5.2876953597306215,8.516206636477989,8.496834510684778,-0.06444324091983665,0.49694577691811737,-1.0769766551691404,0.009083524781127353
n01084023,1,SOV,-63,-42.12719298245615,5.863372881557327,-8.663214654713101,-8.65392483984408,-0.06444324091983665,0.49694577691811737,1.096887907653187,-0.00925146189888569
n01084023,0,SOV,63,42.12719298245615,-5.863372881557327,8.663214654713101,8.65392483984408,-0.06444324091983665,0.49694577691811737,-1.096887907653187,0.00925146189888569
n01084023,1,SOV,-37,-14.290935672514621,5.8633728815573125,-8.593342919181794,-8.579694376009286,-0.06444324091983665,0.49694577691811737,1.0874791711935183,-0.009172105962635546
n01084023,0,SOV,37,14.290935672514621,-5.8633728815573125,8.593342919181794,8.579694376009286,-0.06444324091983665,0.49694577691811737,-1.0874791711935183,0.009172105962635546
n01084023,1,SOV,-55,-33.23830409356725,19.376483598447514,-8.593386946740395,-8.579738403567944,-0.06444324091983665,0.49694577691811737,1.0874847517015063,-0.009172153030213433
n01084023,0,SOV,55,33.23830409356725,-19.376483598447514,8.593386946740395,8.579738403567944,-0.06444324091983665,0.49694577691811737,-1.0874847517015063,0.009172153030213433
n01084023,1,SOV,-18,-18.94736842105263,23.12920017351724,-7.968415752117039,-7.938432984696192,-0.06444324091983665,0.49694577691811737,1.0061990724182597,-0.008486566691293041
n01084023,0,SOV,18,18.94736842105263,-23.12920017351724,7.968415752117039,7.938432984696192,-0.06444324091983665,0.49694577691811737,-1.0061990724182597,0.008486566691293041
n01084023,1,SOV,-23,-20.752923976608187,9.04041193480032,-7.959610240392863,-7.928923032034106,-0.06444324091983665,0.49694577691811737,1.0049936826938923,-0.008476400094478101
n01084023,0,SOV,23,20.752923976608187,-9.04041193480032,7.959610240392863,7.928923032034106,-0.06444324091983665,0.49694577691811737,-1.0049936826938923,0.008476400094478101
n01084023,1,SOV,-10,-10.058479532163744,23.129200173517233,-7.96916422061355,-7.939269508310019,-0.06444324091983665,0.49694577691811737,1.0063051020699443,-0.008487460975272167
n01084023,0,SOV,10,10.058479532163744,-23.129200173517233,7.96916422061355,7.939269508310019,-0.06444324091983665,0.49694577691811737,-1.0063051020699443,0.008487460975272167
n01084023,1,SOV,-7,-6.308479532163744,23.12920017351724,-7.969208248172208,-7.939313535868621,-0.06444324091983665,0.49694577691811737,1.006310682577925,-0.008487508042849994
n01084023,0,SOV,7,6.308479532163744,-23.12920017351724,7.969208248172208,7.939313535868621,-0.06444324091983665,0.49694577691811737,-1.006310682577925,0.008487508042849994
n01084023,1,SOV,-20,-17.002923976608187,9.04041193480032,-7.983913452751551,-7.95564776011696,-0.06444324091983665,0.49694577691811737,1.0083810510396902,-0.008504970114231248
n01084023,0,SOV,20,17.002923976608187,-9.04041193480032,7.983913452751551,7.95564776011696,-0.06444324091983665,0.49694577691811737,-1.0083810510396902,0.008504970114231248
n01084023,1,SOV,-12,-8.114035087719294,23.129200173517233,-7.959786350627326,-7.929275252503032,-0.06444324091983665,0.49694577691811737,1.0050383267577527,-0.008476776635100833
n01084023,0,SOV,12,8.114035087719294,-23.129200173517233,7.959786350627326,7.929275252503032,-0.06444324091983665,0.49694577691811737,-1.0050383267577527,0.008476776635100833
n01084023,1,SOV,-36,-37.89473684210526,23.129200173517255,-7.969208248172208,-7.939269508310019,-0.06444324091983665,0.49694577691811737,1.0063051020699443,-0.008487460975272167
n01084023,0,SOV,36,37.89473684210526,-23.129200173517255,7.969208248172208,7.939269508310019,-0.06444324091983665,0.49694577691811737,-1.0063051020699443,0.008487460975272167
n01084023,1,SOV,-41,-39.70029239766082,9.040411934800334,-7.959830378185927,-7.929275252503032,-0.06444324091983665,0.49694577691811737,1.0050383267577527,-0.008476776635100833
n01084023,0,SOV,41,39.70029239766082,-9.040411934800334,7.959830378185927,7.929275252503032,-0.06444324091983665,0.49694577691811737,-1.0050383267577527,0.008476776635100833
n01084023,1,SOV,-46,-39.53216374269006,9.616089456627053,-8.416616298877557,-8.400590267539542,-0.06444324091983665,0.49694577691811737,1.064777664717873,-0.008980635055953673
n01084023,0,SOV,46,39.53216374269006,-9.616089456627053,8.416616298877557,8.400590267539542,-0.06444324091983665,0.49694577691811737,-1.064777664717873,0.008980635055953673
n01084023,1,SOV,-61,-44.071637426900594,23.129200173517248,-8.416616298877557,-8.40054623998094,-0.06444324091983665,0.49694577691811737,1.0647720842098924,-0.008980587988375846
n01084023,0,SOV,61,44.071637426900594,-23.129200173517248,8.416616298877557,8.40054623998094,-0.06444324091983665,0.49694577691811737,-1.0647720842098924,0.008980587988375846
n01084023,1,SOV,-56,-44.23976608187134,9.040411934800334,-7.965774098599752,-7.935923413854823,-0.06444324091983665,0.49694577691811737,1.00588098346322,-0.00848388383935578
n01084023,0,SOV,56,44.23976608187134,-9.040411934800334,7.965774098599752,7.935923413854823,-0.06444324091983665,0.49694577691811737,-1.00588098346322,0.00848388383935578
n01084023,1,SOV,-66,-45.87719298245615,9.616089456627039,-7.978762228392952,-7.9497040397031355,-0.06444324091983665,0.49694577691811737,1.0076276824619579,-0.008498615991221889
n01084023,0,SOV,66,45.87719298245615,-9.616089456627039,7.978762228392952,7.9497040397031355,-0.06444324091983665,0.49694577691811737,-1.0076276824619579,0.008498615991221889
n01084023,1,SOV,-20,-11.695906432748536,9.616089456627032,-8.402703590353383,-8.386941724367091,-0.06444324091983665,0.49694577691811737,1.0630477072430848,-0.008966044106821105
n01084023,0,SOV,20,11.695906432748536,-9.616089456627032,8.402703590353383,8.386941724367091,-0.06444324091983665,0.49694577691811737,-1.0630477072430848,0.008966044106821105
n01084023,1,SOV,-17,-7.9459064327485365,9.616089456627032,-8.402659562794724,-8.38689769680849,-0.06444324091983665,0.49694577691811737,1.0630421267351042,-0.00896599703924328
n01084023,0,SOV,17,7.9459064327485365,-9.616089456627032,8.402659562794724,8.38689769680849,-0.06444324091983665,0.49694577691811737,-1.0630421267351042,0.00896599703924328
n01084023,1,SOV,-38,-30.643274853801174,23.12920017351724,-8.402659562794724,-8.386941724367091,-0.06444324091983665,0.49694577691811737,1.0630477072430848,-0.008966044106821105
n01084023,0,SOV,38,30.643274853801174,-23.12920017351724,8.402659562794724,8.386941724367091,-0.06444324091983665,0.49694577691811737,-1.0630477072430848,0.008966044106821105
n01084023,1,SOV,-53,-35.18274853801171,23.129200173517233,-8.402659562794724,-8.386941724367091,-0.06444324091983665,0.49694577691811737,1.0630477072430848,-0.008966044106821105
n01084023,0,SOV,53,35.18274853801171,-23.129200173517233,8.402659562794724,8.386941724367091,-0.06444324091983665,0.49694577691811737,-1.0630477072430848,0.008966044106821105
n01084023,1,SOV,-32,-12.485380116959064,23.129200173517226,-8.402659562794724,-8.386941724367091,-0.06444324091983665,0.49694577691811737,1.0630477072430848,-0.008966044106821105
n01084023,0,SOV,32,12.485380116959064,-23.129200173517226,8.402659562794724,8.386941724367091,-0.06444324091983665,0.49694577691811737,-1.0630477072430848,0.008966044106821105
n01084023,1,SOV,-50,-31.432748538011694,23.129200173517233,-8.402703590353383,-8.386941724367091,-0.06444324091983665,0.49694577691811737,1.0630477072430848,-0.008966044106821105
n01084023,0,SOV,50,31.432748538011694,-23.129200173517233,8.402703590353383,8.386941724367091,-0.06444324091983665,0.49694577691811737,-1.0630477072430848,0.008966044106821105
n01084023,1,SOV,-35,-21.542397660818715,9.040411934800348,-7.968415752117039,-7.938432984696192,-0.06444324091983665,0.49694577691811737,1.0061990724182597,-0.008486566691293041
n01084023,0,SOV,35,21.542397660818715,-9.040411934800348,7.968415752117039,7.938432984696192,-0.06444324091983665,0.49694577691811737,-1.0061990724182597,0.008486566691293041
n01084023,1,SOV,-27,-12.653508771929822,23.129200173517262,-7.96916422061355,-7.939313535868621,-0.06444324091983665,0.49694577691811737,1.006310682577925,-0.008487508042849994
n01084023,0,SOV,27,12.653508771929822,-23.129200173517262,7.96916422061355,7.939313535868621,-0.06444324091983665,0.49694577691811737,-1.006310682577925,0.008487508042849994
n01084023,1,SOV,-53,-40.48976608187134,9.040411934800334,-7.969208248172208,-7.939313535868621,-0.06444324091983665,0.49694577691811737,1.006310682577925,-0.008487508042849994
n01084023,0,SOV,53,40.48976608187134,-9.040411934800334,7.969208248172208,7.939313535868621,-0.06444324091983665,0.49694577691811737,-1.006310682577925,0.008487508042849994
n01084023,1,SOV,-63,-42.12719298245615,9.616089456627039,-8.121895821469423,-8.101951337414164,-0.06444324091983665,0.49694577691811737,1.0269250790678557,-0.008661375675417074
n01084023,0,SOV,63,42.12719298245615,-9.616089456627039,8.121895821469423,8.101951337414164,-0.06444324091983665,0.49694577691811737,-1.0269250790678557,0.008661375675417074
n01084023,1,SOV,-37,-14.290935672514621,9.616089456627025,-8.019663830351703,-7.993643543206758,-0.06444324091983665,0.49694577691811737,1.0131970294291863,-0.008545589433913245
n01084023,0,SOV,37,14.290935672514621,-9.616089456627025,8.019663830351703,7.993643543206758,-0.06444324091983665,0.49694577691811737,-1.0131970294291863,0.008545589433913245
n01084023,1,SOV,-55,-33.23830409356725,23.129200173517233,-8.019663830351703,-7.993643543206758,-0.06444324091983665,0.49694577691811737,1.0131970294291863,-0.008545589433913245
n01084023,0,SOV,55,33.23830409356725,-23.129200173517233,8.019663830351703,7.993643543206758,-0.06444324091983665,0.49694577691811737,-1.0131970294291863,0.008545589433913245
n01084023,1,SOV,6,16.140350877192983,15.53669920080762,-7.970441019813563,-7.960887039592819,-0.06444324091983665,0.49694577691811737,1.0090451314896873,-0.008510571155995022
n01084023,0,SOV,-6,-16.140350877192983,-15.53669920080762,7.970441019813563,7.960887039592819,-0.06444324091983665,0.49694577691811737,-1.0090451314896873,0.008510571155995022
n01084023,1,SOV,9,19.890350877192983,27.300148716474517,-7.970441019813563,-7.960843012034218,-0.06444324091983665,0.49694577691811737,1.0090395509817065,-0.008510524088417196
n01084023,0,SOV,-9,-19.890350877192983,-27.300148716474517,7.970441019813563,7.960843012034218,-0.06444324091983665,0.49694577691811737,-1.0090395509817065,0.008510524088417196
n01084023,1,SOV,6,16.140350877192983,27.300148716474517,-7.970441019813563,-7.960887039592819,-0.06444324091983665,0.49694577691811737,1.0090451314896873,-0.008510571155995022
n01084023,0,SOV,-6,-16.140350877192983,-27.300148716474517,7.970441019813563,7.960887039592819,-0.06444324091983665,0.49694577691811737,-1.0090451314896873,0.008510571155995022
n01084023,1,SOV,9,19.890350877192983,27.300148716474517,-7.970441019813563,-7.960887039592819,-0.06444324091983665,0.49694577691811737,1.0090451314896873,-0.008510571155995022
n01084023,0,SOV,-9,-19.890350877192983,-27.300148716474517,7.970441019813563,7.960887039592819,-0.06444324091983665,0.49694577691811737,-1.0090451314896873,0.008510571155995022
n01084023,1,SOV,12,23.640350877192983,27.30014871647451,-7.970441019813563,-7.960887039592819,-0.06444324091983665,0.49694577691811737,1.0090451314896873,-0.008510571155995022
n01084023,0,SOV,-12,-23.640350877192983,-27.30014871647451,7.970441019813563,7.960887039592819,-0.06444324091983665,0.49694577691811737,-1.0090451314896873,0.008510571155995022
n01084023,1,SOV,12,23.640350877192983,27.300148716474517,-7.970441019813563,-7.960887039592819,-0.06444324091983665,0.49694577691811737,1.0090451314896873,-0.008510571155995022
n01084023,0,SOV,-12,-23.640350877192983,-27.300148716474517,7.970441019813563,7.960887039592819,-0.06444324091983665,0.49694577691811737,-1.0090451314896873,0.008510571155995022
n01084023,1,SOV,-12,-2.8070175438596507,40.81325943336472,-7.970441019813563,-7.960887039592819,-0.06444324091983665,0.49694577691811737,1.0090451314896873,-0.008510571155995022
n01084023,0,SOV,12,2.8070175438596507,-40.81325943336472,7.970441019813563,7.960887039592819,-0.06444324091983665,0.49694577691811737,-1.0090451314896873,0.008510571155995022
n01084023,1,SOV,-9,0.9429824561403493,40.81325943336472,-7.970441019813563,-7.960887039592819,-0.06444324091983665,0.49694577691811737,1.0090451314896873,-0.008510571155995022
n01084023,0,SOV,9,-0.9429824561403493,-40.81325943336472,7.970441019813563,7.960887039592819,-0.06444324091983665,0.49694577691811737,-1.0090451314896873,0.008510571155995022
n01084023,1,SOV,-30,-21.75438596491228,40.81325943336472,-7.970441019813563,-7.960887039592819,-0.06444324091983665,0.49694577691811737,1.0090451314896873,-0.008510571155995022
n01084023,0,SOV,30,21.75438596491228,-40.81325943336472,7.970441019813563,7.960887039592819,-0.06444324091983665,0.49694577691811737,-1.0090451314896873,0.008510571155995022
n01084023,1,SOV,-45,-26.29385964912281,40.81325943336471,-7.970441019813563,-7.960887039592819,-0.06444324091983665,0.49694577691811737,1.0090451314896873,-0.008510571155995022
n01084023,0,SOV,45,26.29385964912281,-40.81325943336471,7.970441019813563,7.960887039592819,-0.06444324091983665,0.49694577691811737,-1.0090451314896873,0.008510571155995022
n01084023,1,SOV,-24,-3.596491228070171,40.81325943336471,-7.970441019813563,-7.960887039592819,-0.06444324091983665,0.49694577691811737,1.0090451314896873,-0.008510571155995022
n01084023,0,SOV,24,3.596491228070171,-40.81325943336471,7.970441019813563,7.960887039592819,-0.06444324091983665,0.49694577691811737,-1.0090451314896873,0.008510571155995022
n01084023,1,SOV,-42,-22.54385964912281,40.81325943336473,-7.970441019813563,-7.960887039592819,-0.06444324091983665,0.49694577691811737,1.0090451314896873,-0.008510571155995022
n01084023,0,SOV,42,22.54385964912281,-40.81325943336473,7.970441019813563,7.960887039592819,-0.06444324091983665,0.49694577691811737,-1.0090451314896873,0.008510571155995022
n01084023,1,SOV,-12,-2.8070175438596507,40.81325943336472,-7.970441019813563,-7.960887039592819,-0.06444324091983665,0.49694577691811737,1.0090451314896873,-0.008510571155995022
n01084023,0,SOV,12,2.8070175438596507,-40.81325943336472,7.970441019813563,7.960887039592819,-0.06444324091983665,0.49694577691811737,-1.0090451314896873,0.008510571155995022
n01084023,1,SOV,-9,0.9429824561403493,40.81325943336472,-7.970441019813563,-7.960887039592819,-0.06444324091983665,0.49694577691811737,1.0090451314896873,-0.008510571155995022
n01084023,0,SOV,9,-0.9429824561403493,-40.81325943336472,7.970441019813563,7.960887039592819,-0.06444324091983665,0.49694577691811737,-1.0090451314896873,0.008510571155995022
n01084023,1,SOV,-30,-21.75438596491228,40.81325943336472,-7.970441019813563,-7.960887039592819,-0.06444324091983665,0.49694577691811737,1.0090451314896873,-0.008510571155995022
n01084023,0,SOV,30,21.75438596491228,-40.81325943336472,7.970441019813563,7.960887039592819,-0.06444324091983665,0.49694577691811737,-1.0090451314896873,0.008510571155995022
n01084023,1,SOV,-45,-26.29385964912281,40.81325943336471,-7.970441019813563,-7.960843012034218,-0.06444324091983665,0.49694577691811737,1.0090395509817065,-0.008510524088417196
n01084023,0,SOV,45,26.29385964912281,-40.81325943336471,7.970441019813563,7.960843012034218,-0.06444324091983665,0.49694577691811737,-1.0090395509817065,0.008510524088417196
n01084023,1,SOV,-24,-3.596491228070178,40.81325943336471,-7.970441019813563,-7.960887039592819,-0.06444324091983665,0.49694577691811737,1.0090451314896873,-0.008510571155995022
n01084023,0,SOV,24,3.596491228070178,-40.81325943336471,7.970441019813563,7.960887039592819,-0.06444324091983665,0.49694577691811737,-1.0090451314896873,0.008510571155995022
n01084023,1,SOV,-42,-22.54385964912281,40.81325943336473,-7.970441019813563,-7.960887039592819,-0.06444324091983665,0.49694577691811737,1.0090451314896873,-0.008510571155995022
n01084023,0,SOV,42,22.54385964912281,-40.81325943336473,7.970441019813563,7.960887039592819,-0.06444324091983665,0.49694577691811737,-1.0090451314896873,0.008510571155995022
n01084023,1,SOV,-3,19.10087719298246,29.049809917697814,-7.970441019813563,-7.960843012034218,-0.06444324091983665,0.49694577691811737,1.0090395509817065,-0.008510524088417196
n01084023,0,SOV,3,-19.10087719298246,-29.049809917697814,7.970441019813563,7.960843012034218,-0.06444324091983665,0.49694577691811737,-1.0090395509817065,0.008510524088417196
n01084023,1,SOV,-3,19.10087719298246,40.81325943336471,-7.970441019813563,-7.960887039592819,-0.06444324091983665,0.49694577691811737,1.0090451314896873,-0.008510571155995022
n01084023,0,SOV,3,-19.10087719298246,-40.81325943336471,7.970441019813563,7.960887039592819,-0.06444324091983665,0.49694577691811737,-1.0090451314896873,0.008510571155995022
n01084023,1,SOV,-21,0.15350877192982892,40.8132594333647,-7.970441019813563,-7.960887039592819,-0.06444324091983665,0.49694577691811737,1.0090451314896873,-0.008510571155995022
n01084023,0,SOV,21,-0.15350877192982892,-40.8132594333647,7.970441019813563,7.960887039592819,-0.06444324091983665,0.49694577691811737,-1.0090451314896873,0.008510571155995022
n01084023,1,SOV,-39,-18.79385964912281,40.81325943336471,-7.970441019813563,-7.960887039592819,-0.06444324091983665,0.49694577691811737,1.0090451314896873,-0.008510571155995022
n01084023,0,SOV,39,18.79385964912281,-40.81325943336471,7.970441019813563,7.960887039592819,-0.06444324091983665,0.49694577691811737,-1.0090451314896873,0.008510571155995022
n01084023,1,SOV,-21,0.15350877192982182,40.8132594333647,-7.970441019813563,-7.960887039592819,-0.06444324091983665,0.49694577691811737,1.0090451314896873,-0.008510571155995022
n01084023,0,SOV,21,-0.15350877192982182,-40.8132594333647,7.970441019813563,7.960887039592819,-0.06444324091983665,0.49694577691811737,-1.0090451314896873,0.008510571155995022
n01084023,1,SOV,-39,-18.79385964912281,40.81325943336471,-7.970441019813563,-7.960843012034218,-0.06444324091983665,0.49694577691811737,1.0090395509817065,-0.008510524088417196
n01084023,0,SOV,39,18.79385964912281,-40.81325943336471,7.970441019813563,7.960843012034218,-0.06444324091983665,0.49694577691811737,-1.0090395509817065,0.008510524088417196
n01084023,1,SOV,-14,1.1549707602339225,14.961021678980929,-0.1577507425386102,-0.15814699056619475,-0.06444324091983665,0.49694577691811737,0.020045184675642168,-0.0001690667396266578
n01084023,0,SOV,14,-1.1549707602339225,-14.961021678980929,0.1577507425386102,0.15814699056619475,-0.06444324091983665,0.49694577691811737,-0.020045184675642168,0.0001690667396266578
n01084023,1,SOV,-6,10.043859649122808,40.813259433364735,-0.17148734082832107,-0.17302830538005765,-0.06444324091983665,0.49694577691811737,0.021931396373963383,-0.00018497558093897229
n01084023,0,SOV,6,-10.043859649122808,-40.813259433364735,0.17148734082832107,0.17302830538005765,-0.06444324091983665,0.49694577691811737,-0.021931396373963383,0.00018497558093897229
n01084023,1,SOV,-14,1.1549707602339225,26.72447119464784,-0.15766268742135026,-0.15810296300753635,-0.06444324091983665,0.49694577691811737,0.020039604167654216,-0.00016901967204877063
n01084023,0,SOV,14,-1.1549707602339225,-26.72447119464784,0.15766268742135026,0.15810296300753635,-0.06444324091983665,0.49694577691811737,-0.020039604167654216,0.00016901967204877063
n01084023,1,SOV,-6,10.043859649122808,40.813259433364735,-0.1576186598627487,-0.1580589354489348,-0.06444324091983665,0.49694577691811737,0.020034023659673467,-0.00016897260447094423
n01084023,0,SOV,6,-10.043859649122808,-40.813259433364735,0.1576186598627487,0.1580589354489348,-0.06444324091983665,0.49694577691811737,-0.020034023659673467,0.00016897260447094423
n01086013,1,SOV,1,0.45000000000000284,-15.858804975334962,-4.816196651317284,-4.798915834558613,0.04807450980392159,0.49956163761801026,0.06830099353531577,-0.017683567183890105
n01086013,0,SOV,-1,-0.45000000000000284,15.858804975334962,4.816196651317284,4.798915834558613,0.04807450980392159,0.49956163761801026,-0.06830099353531577,0.017683567183890105
n01086013,1,SOV,-3,-1.1785714285714306,1.9537769832393508,-4.75105787833769,-4.734151295827246,0.04807450980392159,0.49956163761801026,0.06737922651674173,-0.017444915765262938
n01086013,0,SOV,3,1.1785714285714306,-1.9537769832393508,4.75105787833769,4.734151295827246,0.04807450980392159,0.49956163761801026,-0.06737922651674173,0.017444915765262938
n01086013,1,SOV,-5,-1.8642857142857139,-30.478648089656488,-4.75105787833769,-4.734129282047945,0.04807450980392159,0.49956163761801026,0.06737891320368321,-0.017444834646493896
n01086013,0,SOV,5,1.8642857142857139,30.478648089656488,4.75105787833769,4.734129282047945,0.04807450980392159,0.49956163761801026,-0.06737891320368321,0.017444834646493896
n01086013,1,SOV,-1,-0.235714285714284,-33.05600886764431,0.0,0.0,0.04807450980392159,0.49956163761801026,-0.0,0.0
n01086013,0,SOV,1,0.235714285714284,33.05600886764431,-0.0,-0.0,0.04807450980392159,0.49956163761801026,0.0,-0.0
n01086013,1,SOV,-4,-1.414285714285711,-15.235221180586485,-4.816196651317284,-4.798915834558613,0.04807450980392159,0.49956163761801026,0.06830099353531577,-0.017683567183890105
n01086013,0,SOV,4,1.414285714285711,15.235221180586485,4.816196651317284,4.798915834558613,0.04807450980392159,0.49956163761801026,-0.06830099353531577,0.017683567183890105
n01086013,1,SOV,5,3.214285714285717,1.9537769832393508,-3.4822937077805136,-3.4723875070907866,0.04807450980392159,0.49956163761801026,0.049421061933613356,-0.012795431278029143
n01086013,0,SOV,-5,-3.214285714285717,-1.9537769832393508,3.4822937077805136,3.4723875070907866,0.04807450980392159,0.49956163761801026,-0.049421061933613356,0.012795431278029143
n01086013,1,SOV,6,3.6642857142857164,-15.858804975334962,-4.816196651317284,-4.798915834558613,0.04807450980392159,0.49956163761801026,0.06830099353531577,-0.017683567183890105
n01086013,0,SOV,-6,-3.6642857142857164,15.858804975334962,4.816196651317284,4.798915834558613,0.04807450980392159,0.49956163761801026,-0.06830099353531577,0.017683567183890105
n01086013,1,SOV,7,4.714285714285717,-25.546437101166227,2.201377930077797e-05,0.0,0.04807450980392159,0.49956163761801026,-0.0,0.0
n01086013,0,SOV,-7,-4.714285714285717,25.546437101166227,-2.201377930077797e-05,-0.0,0.04807450980392159,0.49956163761801026,0.0,-0.0
n01086013,1,SOV,10,6.814285714285717,-14.654337673643035,2.201377930077797e-05,0.0,0.04807450980392159,0.49956163761801026,-0.0,0.0
n01086013,0,SOV,-10,-6.814285714285717,14.654337673643035,-2.201377930077797e-05,-0.0,0.04807450980392159,0.49956163761801026,0.0,-0.0
n01086013,1,SOV,9,5.764285714285716,-31.102231884404958,-4.750771699206666,-4.7338431029169215,0.04807450980392159,0.49956163761801026,0.06737484013392082,-0.017443780102495927
n01086013,0,SOV,-9,-5.764285714285716,31.102231884404958,4.750771699206666,4.7338431029169215,0.04807450980392159,0.49956163761801026,-0.06737484013392082,0.017443780102495927
n01086013,1,SOV,11,7.264285714285716,-23.003570882499908,-4.816196651317284,-4.798915834558613,0.04807450980392159,0.49956163761801026,0.06830099353531577,-0.017683567183890105
n01086013,0,SOV,-11,-7.264285714285716,23.003570882499908,4.816196651317284,4.798915834558613,0.04807450980392159,0.49956163761801026,-0.06830099353531577,0.017683567183890105
n01086013,1,SOV,-1,0.3214285714285694,-8.349233208856845,-4.797815145593063,-4.780644397730896,0.04807450980392159,0.49956163761801026,0.06804094369662847,-0.017616238605555317
n01086013,0,SOV,1,-0.3214285714285694,8.349233208856845,4.797815145593063,4.780644397730896,0.04807450980392159,0.49956163761801026,-0.06804094369662847,0.017616238605555317
