line_number,sent_id,is_reference
2375,train-s6953,False
2376,train-s6953,False
2377,train-s6953,False
2378,train-s6953,False
2379,train-s6953,False
2380,train-s6953,False
2381,train-s6953,False
2382,train-s7065,True
2383,train-s7065,False
2384,train-s7065,False
2385,train-s7065,False
2386,train-s7065,False
2387,train-s7065,False
2388,train-s7065,False
2389,train-s7065,False
2390,train-s7065,False
2391,train-s7065,False
2392,train-s7065,False
2393,train-s7065,False
2394,train-s7065,False
2395,train-s7065,False
2396,train-s7065,False
2397,train-s7065,False
2398,train-s7065,False
2399,train-s7065,False
2400,train-s7111,True
2401,train-s7111,False
2402,train-s7111,False
2403,train-s7111,False
2404,train-s7111,False
2405,train-s7111,False
2406,train-s7300,True
2407,train-s7300,False
2408,train-s7300,False
2409,train-s7300,False
2410,train-s7334,True
2411,train-s7334,False
2412,train-s7334,False
2413,train-s7334,False
2414,train-s7334,False
2415,train-s7334,False
2416,train-s7334,False
2417,train-s7334,False
2418,train-s7334,False
2419,train-s7334,False
2420,train-s7334,False
2421,train-s7334,False
2422,train-s7334,False
2423,train-s7334,False
2424,train-s7334,False
2425,train-s7334,False
2426,train-s7334,False
2427,train-s7334,False
2428,train-s7346,True
2429,train-s7346,False
2430,train-s7346,False
2431,train-s7346,False
2432,train-s7346,False
2433,train-s7346,False
2434,train-s7346,False
2435,train-s7346,False
2436,train-s7346,False
2437,train-s7346,False
2438,train-s7346,False
2439,train-s7346,False
2440,train-s7346,False
2441,train-s7346,False
2442,train-s7346,False
2443,train-s7346,False
2444,train-s7346,False
2445,train-s7346,False
2446,train-s7346,False
2447,train-s7346,False
2448,train-s7346,False
2449,train-s7346,False
2450,train-s7346,False
2451,train-s7346,False
2452,train-s7346,False
2453,train-s7346,False
2454,train-s7346,False
2455,train-s7346,False
2456,train-s7346,False
2457,train-s7346,False
2458,train-s7346,False
2459,train-s7346,False
2460,train-s7346,False
2461,train-s7346,False
2462,train-s7346,False
2463,train-s7346,False
2464,train-s7444,True
2465,train-s7444,False
2466,train-s7444,False
2467,train-s7444,False
2468,train-s7444,False
2469,train-s7444,False
2470,train-s7465,True
2471,train-s7465,False
2472,train-s7465,False
2473,train-s7465,False
2474,train-s7570,True
2475,train-s7570,False
2476,train-s7634,True
2477,train-s7634,False
2478,train-s7634,False
2479,train-s7634,False
2480,train-s7634,False
2481,train-s7634,False
2482,train-s7634,False
2483,train-s7634,False
2484,train-s7634,False
2485,train-s7634,False
2486,train-s7634,False
2487,train-s7634,False
2488,train-s7634,False
2489,train-s7634,False
2490,train-s7634,False
2491,train-s7634,False
2492,train-s7710,True
2493,train-s7710,False
2494,train-s7710,False
2495,train-s7710,False
2496,train-s7710,False
2497,train-s7710,False
2498,train-s7710,False
2499,train-s7710,False
2500,train-s7710,False
2501,train-s7710,False
2502,train-s7710,False
2503,train-s7710,False
2504,train-s7710,False
2505,train-s7710,False
2506,train-s7710,False
2507,train-s7710,False
2508,train-s7710,False
2509,train-s7710,False
2510,train-s7710,False
2511,train-s7710,False
2512,train-s7710,False
2513,train-s7710,False
2514,train-s7710,False
2515,train-s7710,False
2516,train-s7710,False
2517,train-s7710,False
2518,train-s7710,False
2519,train-s7710,False
2520,train-s7710,False
2521,train-s7710,False
2522,train-s7710,False
2523,train-s7710,False
2524,train-s7788,True
2525,train-s7788,False
2526,train-s7788,False
2527,train-s7788,False
2528,train-s7788,False
2529,train-s7788,False
2530,train-s7788,False
2531,train-s7788,False
2532,train-s7788,False
2533,train-s7788,False
2534,train-s7788,False
2535,train-s7788,False
2536,train-s7788,False
2537,train-s7788,False
2538,train-s7788,False
2539,train-s7788,False
2540,train-s7788,False
2541,train-s7788,False
2542,train-s7788,False
2543,train-s7788,False
2544,train-s7788,False
2545,train-s7788,False
2546,train-s7788,False
2547,train-s7788,False
2548,train-s7788,False
2549,train-s7788,False
2550,train-s7788,False
2551,train-s7788,False
2552,train-s7788,False
2553,train-s7788,False
2554,train-s7788,False
2555,train-s7788,False
2556,train-s7788,False
2557,train-s7788,False
2558,train-s7788,False
2559,train-s7788,False
2560,train-s7968,True
2561,train-s7968,False
2562,train-s7968,False
2563,train-s7968,False
2564,train-s7968,False
2565,train-s7968,False
2566,train-s7968,False
2567,train-s7968,False
2568,train-s7968,False
2569,train-s7968,False
2570,train-s7968,False
2571,train-s7968,False
2572,train-s7968,False
2573,train-s7968,False
2574,train-s7968,False
2575,train-s7968,False
2576,train-s7968,False
2577,train-s7968,False
2578,train-s7968,False
2579,train-s7968,False
2580,train-s7968,False
2581,train-s7968,False
2582,train-s7968,False
2583,train-s7968,False
2584,train-s7989,True
2585,train-s7989,False
2586,train-s7989,False
2587,train-s7989,False
2588,train-s7989,False
2589,train-s7989,False
2590,train-s7989,False
2591,train-s7989,False
2592,train-s7989,False
2593,train-s7989,False
2594,train-s7989,False
2595,train-s7989,False
2596,train-s7989,False
2597,train-s7989,False
2598,train-s7989,False
2599,train-s7989,False
2600,train-s7989,False
2601,train-s7989,False
2602,train-s8082,True
2603,train-s8082,False
2604,train-s8082,False
2605,train-s8082,False
2606,train-s8150,True
2607,train-s8150,False
2608,train-s8150,False
2609,train-s8150,False
2610,train-s8150,False
2611,train-s8150,False
2612,train-s8150,False
2613,train-s8150,False
2614,train-s8150,False
2615,train-s8150,False
2616,train-s8150,False
2617,train-s8150,False
2618,train-s8150,False
2619,train-s8150,False
2620,train-s8150,False
2621,train-s8150,False
2622,train-s8157,True
2623,train-s8157,False
2624,train-s8157,False
2625,train-s8157,False
2626,train-s8157,False
2627,train-s8157,False
2628,train-s8157,False
2629,train-s8157,False
2630,train-s8157,False
2631,train-s8157,False
2632,train-s8157,False
2633,train-s8157,False
2634,train-s8157,False
2635,train-s8157,False
2636,train-s8157,False
2637,train-s8157,False
2638,train-s8182,True
2639,train-s8182,False
2640,train-s8183,True
2641,train-s8183,False
2642,train-s8183,False
2643,train-s8183,False
2644,train-s8183,False
2645,train-s8183,False
2646,train-s8183,False
2647,train-s8183,False
2648,train-s8183,False
2649,train-s8183,False
2650,train-s8183,False
2651,train-s8183,False
2652,train-s8183,False
2653,train-s8183,False
2654,train-s8183,False
2655,train-s8183,False
2656,train-s8183,False
2657,train-s8183,False
2658,train-s8183,False
2659,train-s8183,False
2660,train-s8183,False
2661,train-s8183,False
2662,train-s8183,False
2663,train-s8183,False
2664,train-s8183,False
2665,train-s8183,False
2666,train-s8183,False
2667,train-s8183,False
2668,train-s8183,False
2669,train-s8183,False
2670,train-s8183,False
2671,train-s8183,False
2672,train-s8183,False
2673,train-s8183,False
2674,train-s8183,False
2675,train-s8183,False
2676,train-s8225,True
2677,train-s8225,False
2678,train-s8225,False
2679,train-s8225,False
2680,train-s8225,False
2681,train-s8225,False
2682,train-s8240,True
2683,train-s8240,False
2684,train-s8240,False
2685,train-s8240,False
2686,train-s8240,False
2687,train-s8240,False
2688,train-s8240,False
2689,train-s8240,False
2690,train-s8240,False
2691,train-s8240,False
2692,train-s8240,False
2693,train-s8240,False
2694,train-s8240,False
2695,train-s8240,False
2696,train-s8240,False
2697,train-s8240,False
2698,train-s8240,False
2699,train-s8240,False
2700,train-s8240,False
2701,train-s8240,False
2702,train-s8240,False
2703,train-s8240,False
2704,train-s8256,True
2705,train-s8256,False
2706,train-s8256,False
2707,train-s8256,False
2708,train-s8361,True
2709,train-s8373,True
2710,train-s8434,True
2711,train-s8434,False
2712,train-s8434,False
2713,train-s8434,False
2714,train-s8434,False
2715,train-s8434,False
2716,train-s8455,True
2717,train-s8455,False
2718,train-s8455,False
2719,train-s8455,False
2720,train-s8455,False
2721,train-s8455,False
2722,train-s8519,True
2723,train-s8519,False
2724,train-s8519,False
2725,train-s8519,False
2726,train-s8519,False
2727,train-s8519,False
2728,train-s8519,False
2729,train-s8519,False
2730,train-s8519,False
2731,train-s8519,False
2732,train-s8519,False
2733,train-s8519,False
2734,train-s8519,False
2735,train-s8519,False
2736,train-s8519,False
2737,train-s8519,False
2738,train-s8519,False
2739,train-s8519,False
2740,train-s8519,False
2741,train-s8530,True
2742,train-s8530,False
2743,train-s8530,False
2744,train-s8530,False
2745,train-s8530,False
2746,train-s8530,False
2747,train-s8610,True
2748,train-s8610,False
2749,train-s8610,False
2750,train-s8623,True
2751,train-s8623,False
2752,train-s8623,False
2753,train-s8623,False
2754,train-s8623,False
2755,train-s8623,False
2756,train-s8623,False
2757,train-s8623,False
2758,train-s8623,False
2759,train-s8623,False
2760,train-s8623,False
2761,train-s8623,False
2762,train-s8623,False
2763,train-s8623,False
2764,train-s8623,False
2765,train-s8623,False
2766,train-s8623,False
2767,train-s8623,False
2768,train-s8652,True
2769,train-s8652,False
2770,train-s8652,False
2771,train-s8652,False
2772,train-s8652,False
2773,train-s8652,False
2774,train-s8652,False
2775,train-s8652,False
2776,train-s8652,False
2777,train-s8747,True
2778,train-s8747,False
2779,train-s8767,True
2780,train-s8767,False
2781,train-s8767,False
2782,train-s8767,False
2783,train-s8767,False
2784,train-s8767,False
2785,train-s8767,False
2786,train-s8767,False
2787,train-s8767,False
2788,train-s8767,False
2789,train-s8767,False
2790,train-s8767,False
2791,train-s8767,False
2792,train-s8767,False
2793,train-s8767,False
2794,train-s8767,False
2795,train-s8856,True
2796,train-s8856,False
2797,train-s8856,False
2798,train-s8856,False
2799,train-s9022,True
2800,train-s9022,False
2801,train-s9024,True
2802,train-s9024,False
2803,train-s9068,True
2804,train-s9068,False
2805,train-s9068,False
2806,train-s9068,False
2807,train-s9068,False
2808,train-s9068,False
2809,train-s9068,False
2810,train-s9068,False
2811,train-s9068,False
2812,train-s9068,False
2813,train-s9068,False
2814,train-s9068,False
2815,train-s9068,False
2816,train-s9068,False
2817,train-s9068,False
2818,train-s9068,False
2819,train-s9070,True
2820,train-s9070,False
2821,train-s9070,False
2822,train-s9070,False
2823,train-s9070,False
2824,train-s9070,False
2825,train-s9108,True
2826,train-s9108,False
2827,train-s9108,False
2828,train-s9108,False
2829,train-s9108,False
2830,train-s9108,False
2831,train-s9108,False
2832,train-s9108,False
2833,train-s9108,False
2834,train-s9178,True
2835,train-s9178,False
2836,train-s9178,False
2837,train-s9178,False
2838,train-s9178,False
2839,train-s9178,False
2840,train-s9178,False
2841,train-s9178,False
2842,train-s9178,False
2843,train-s9178,False
2844,train-s9178,False
2845,train-s9178,False
2846,train-s9189,True
2847,train-s9189,False
2848,train-s9189,False
2849,train-s9189,False
2850,train-s9189,False
2851,train-s9189,False
2852,train-s9261,True
2853,train-s9261,False
2854,train-s9261,False
2855,train-s9261,False
2856,train-s9261,False
2857,train-s9261,False
2858,train-s9261,False
2859,train-s9261,False
2860,train-s9261,False
2861,train-s9261,False
2862,train-s9261,False
2863,train-s9261,False
2864,train-s9261,False
2865,train-s9261,False
2866,train-s9261,False
2867,train-s9261,False
2868,train-s9262,True
2869,train-s9262,False
2870,train-s9262,False
2871,train-s9262,False
2872,train-s9262,False
2873,train-s9262,False
2874,train-s9282,True
2875,train-s9282,False
2876,train-s9307,True
2877,train-s9576,True
2878,train-s9610,True
2879,train-s9610,False
2880,train-s9682,True
2881,train-s9682,False
2882,train-s9682,False
2883,train-s9682,False
2884,train-s9682,False
2885,train-s9682,False
2886,train-s9682,False
2887,train-s9682,False
2888,train-s9682,False
2889,train-s9682,False
2890,train-s9682,False
2891,train-s9682,False
2892,train-s9682,False
2893,train-s9682,False
2894,train-s9682,False
2895,train-s9682,False
2896,train-s9682,False
2897,train-s9682,False
2898,train-s9682,False
2899,train-s9682,False
2900,train-s9808,True
2901,train-s9808,False
2902,train-s9808,False
2903,train-s9808,False
2904,train-s9808,False
2905,train-s9808,False
2906,train-s9808,False
2907,train-s9808,False
2908,train-s9808,False
2909,train-s9948,True
2910,train-s9948,False
2911,train-s9948,False
2912,train-s9948,False
2913,train-s9948,False
2914,train-s9948,False
2915,train-s10083,True
2916,train-s10083,False
2917,train-s10083,False
2918,train-s10083,False
2919,train-s10083,False
2920,train-s10083,False
2921,train-s10093,True
2922,train-s10093,False
2923,train-s10093,False
2924,train-s10093,False
2925,train-s10093,False
2926,train-s10093,False
2927,train-s10093,False
2928,train-s10093,False
2929,train-s10093,False
2930,train-s10106,True
2931,train-s10106,False
2932,train-s10106,False
2933,train-s10106,False
2934,train-s10106,False
2935,train-s10106,False
2936,train-s10106,False
2937,train-s10106,False
2938,train-s10106,False
2939,train-s10106,False
2940,train-s10106,False
2941,train-s10106,False
2942,train-s10106,False
2943,train-s10106,False
2944,train-s10106,False
2945,train-s10106,False
2946,train-s10106,False
2947,train-s10106,False
2948,train-s10106,False
2949,train-s10106,False
2950,train-s10106,False
2951,train-s10106,False
2952,train-s10106,False
2953,train-s10106,False
2954,train-s10106,False
2955,train-s10106,False
2956,train-s10106,False
2957,train-s10106,False
2958,train-s10106,False
2959,train-s10106,False
2960,train-s10106,False
2961,train-s10106,False
2962,train-s10106,False
2963,train-s10106,False
2964,train-s10106,False
2965,train-s10106,False
2966,train-s10186,True
2967,train-s10291,True
2968,train-s10291,False
2969,train-s10309,True
2970,train-s10309,False
2971,train-s10325,True
2972,train-s10325,False
2973,train-s10325,False
2974,train-s10325,False
2975,train-s10328,True
2976,train-s10328,False
2977,train-s10418,True
2978,train-s10418,False
2979,train-s10418,False
2980,train-s10418,False
2981,train-s10462,True
2982,train-s10462,False
2983,train-s10462,False
2984,train-s10462,False
2985,train-s10489,True
2986,train-s10489,False
2987,train-s10489,False
2988,train-s10489,False
2989,train-s10489,False
2990,train-s10489,False
2991,train-s10501,True
2992,train-s10501,False
2993,train-s10501,False
2994,train-s10501,False
2995,train-s10501,False
2996,train-s10501,False
2997,train-s10501,False
2998,train-s10501,False
2999,train-s10527,True
3000,train-s10527,False
3001,train-s10527,False
3002,train-s10527,False
3003,train-s10597,True
3004,train-s10597,False
3005,train-s10597,False
3006,train-s10597,False
3007,train-s10597,False
3008,train-s10597,False
3009,train-s10630,True
3010,train-s10630,False
3011,train-s10630,False
3012,train-s10630,False
3013,train-s10630,False
3014,train-s10630,False
3015,train-s10630,False
3016,train-s10630,False
3017,train-s10630,False
3018,train-s10630,False
3019,train-s10630,False
3020,train-s10630,False
3021,train-s10630,False
3022,train-s10630,False
3023,train-s10630,False
3024,train-s10630,False
3025,train-s10630,False
3026,train-s10630,False
3027,train-s10630,False
3028,train-s10630,False
3029,train-s10630,False
3030,train-s10630,False
3031,train-s10630,False
3032,train-s10630,False
3033,train-s10630,False
3034,train-s10630,False
3035,train-s10630,False
3036,train-s10630,False
3037,train-s10630,False
3038,train-s10630,False
3039,train-s10630,False
3040,train-s10630,False
3041,train-s10630,False
3042,train-s10630,False
3043,train-s10630,False
3044,train-s10630,False
3045,train-s10630,False
3046,train-s10630,False
3047,train-s10630,False
3048,train-s10630,False
3049,train-s10630,False
3050,train-s10630,False
3051,train-s10630,False
3052,train-s10630,False
3053,train-s10630,False
3054,train-s10630,False
3055,train-s10630,False
3056,train-s10630,False
3057,train-s10669,True
3058,train-s10669,False
3059,train-s10700,True
3060,train-s10700,False
3061,train-s10700,False
3062,train-s10700,False
3063,train-s10700,False
3064,train-s10700,False
3065,train-s10718,True
3066,train-s10718,False
3067,train-s10718,False
3068,train-s10718,False
3069,train-s10718,False
3070,train-s10718,False
3071,train-s10718,False
3072,train-s10718,False
3073,train-s10718,False
3074,train-s10718,False
3075,train-s10718,False
3076,train-s10718,False
3077,train-s10718,False
3078,train-s10718,False
3079,train-s10718,False
3080,train-s10718,False
3081,train-s10719,True
3082,train-s10719,False
3083,train-s10719,False
3084,train-s10719,False
3085,train-s10727,True
3086,train-s10727,False
3087,train-s10727,False
3088,train-s10727,False
3089,train-s10727,False
3090,train-s10727,False
3091,train-s10755,True
3092,train-s10755,False
3093,train-s10756,True
3094,train-s10756,False
3095,train-s10756,False
3096,train-s10756,False
3097,train-s10822,True
3098,train-s10822,False
3099,train-s10822,False
3100,train-s10822,False
3101,train-s10822,False
3102,train-s10822,False
3103,train-s10822,False
3104,train-s10822,False
3105,train-s10822,False
3106,train-s10822,False
3107,train-s10822,False
3108,train-s10822,False
3109,train-s10901,True
3110,train-s10901,False
3111,train-s10901,False
3112,train-s10901,False
3113,train-s10901,False
3114,train-s10901,False
3115,train-s10901,False
3116,train-s10901,False
3117,train-s10901,False
3118,train-s10901,False
3119,train-s10901,False
3120,train-s10901,False
3121,train-s10901,False
3122,train-s10901,False
3123,train-s10901,False
3124,train-s10901,False
3125,train-s11025,True
3126,train-s11026,True
3127,train-s11026,False
3128,train-s11026,False
3129,train-s11026,False
3130,train-s11026,False
3131,train-s11026,False
3132,train-s11026,False
3133,train-s11026,False
3134,train-s11026,False
3135,train-s11140,True
3136,train-s11140,False
3137,train-s11140,False
3138,train-s11140,False
3139,train-s11140,False
3140,train-s11140,False
3141,train-s11140,False
3142,train-s11140,False
3143,train-s11140,False
3144,train-s11140,False
3145,train-s11140,False
3146,train-s11140,False
3147,train-s11140,False
3148,train-s11140,False
3149,train-s11140,False
3150,train-s11140,False
3151,train-s11156,True
3152,train-s11156,False
3153,train-s11156,False
3154,train-s11156,False
3155,train-s11156,False
3156,train-s11156,False
3157,train-s11156,False
3158,train-s11156,False
3159,train-s11156,False
3160,train-s11156,False
3161,train-s11156,False
3162,train-s11156,False
3163,train-s11156,False
3164,train-s11156,False
3165,train-s11156,False
3166,train-s11156,False
3167,train-s11323,True
3168,train-s11323,False
3169,train-s11323,False
3170,train-s11323,False
3171,train-s11323,False
3172,train-s11323,False
3173,train-s11323,False
3174,train-s11323,False
3175,train-s11323,False
3176,train-s11333,True
3177,train-s11333,False
3178,train-s11333,False
3179,train-s11333,False
3180,train-s11333,False
3181,train-s11333,False
3182,train-s11333,False
3183,train-s11333,False
3184,train-s11333,False
3185,train-s11333,False
3186,train-s11333,False
3187,train-s11333,False
3188,train-s11333,False
3189,train-s11333,False
3190,train-s11333,False
3191,train-s11333,False
3192,train-s11373,True
3193,train-s11373,False
3194,train-s11373,False
3195,train-s11373,False
3196,train-s11384,True
3197,train-s11391,True
3198,train-s11391,False
3199,train-s11391,False
3200,train-s11391,False
3201,train-s11391,False
3202,train-s11391,False
3203,train-s11412,True
3204,train-s11412,False
3205,train-s11412,False
3206,train-s11412,False
3207,train-s11412,False
3208,train-s11412,False
3209,train-s11412,False
3210,train-s11412,False
3211,train-s11412,False
3212,train-s11421,True
3213,train-s11421,False
3214,train-s11439,True
3215,train-s11439,False
3216,train-s11439,False
3217,train-s11439,False
3218,train-s11439,False
3219,train-s11439,False
3220,train-s11439,False
3221,train-s11439,False
3222,train-s11439,False
3223,train-s11439,False
3224,train-s11439,False
3225,train-s11439,False
3226,train-s11439,False
3227,train-s11439,False
3228,train-s11439,False
3229,train-s11451,True
3230,train-s11451,False
3231,train-s11451,False
3232,train-s11451,False
3233,train-s11451,False
3234,train-s11451,False
3235,train-s11451,False
3236,train-s11451,False
3237,train-s11451,False
3238,train-s11451,False
3239,train-s11461,True
3240,train-s11461,False
3241,train-s11461,False
3242,train-s11461,False
3243,train-s11461,False
3244,train-s11461,False
3245,train-s11461,False
3246,train-s11461,False
3247,train-s11461,False
3248,train-s11530,True
3249,train-s11530,False
3250,train-s11530,False
3251,train-s11530,False
3252,train-s11530,False
3253,train-s11530,False
3254,train-s11530,False
3255,train-s11530,False
3256,train-s11530,False
3257,train-s11530,False
3258,train-s11530,False
3259,train-s11530,False
3260,train-s11530,False
3261,train-s11530,False
3262,train-s11530,False
3263,train-s11530,False
3264,train-s11633,True
3265,train-s11633,False
3266,train-s11633,False
3267,train-s11633,False
3268,train-s11633,False
3269,train-s11633,False
3270,train-s11634,True
3271,train-s11634,False
3272,train-s11634,False
3273,train-s11634,False
3274,train-s11634,False
3275,train-s11634,False
3276,train-s11634,False
3277,train-s11634,False
3278,train-s11634,False
3279,train-s11634,False
3280,train-s11634,False
3281,train-s11634,False
3282,train-s11634,False
3283,train-s11634,False
3284,train-s11634,False
3285,train-s11634,False
3286,train-s11634,False
3287,train-s11634,False
3288,train-s11634,False
3289,train-s11634,False
3290,train-s11634,False
3291,train-s11634,False
3292,train-s11634,False
3293,train-s11634,False
3294,train-s11634,False
3295,train-s11634,False
3296,train-s11634,False
3297,train-s11634,False
3298,train-s11634,False
3299,train-s11634,False
3300,train-s11634,False
3301,train-s11634,False
3302,train-s11634,False
3303,train-s11634,False
3304,train-s11634,False
3305,train-s11634,False
3306,train-s11697,True
3307,train-s11697,False
3308,train-s11697,False
3309,train-s11697,False
3310,train-s11697,False
3311,train-s11697,False
3312,train-s11697,False
3313,train-s11697,False
3314,train-s11697,False
3315,train-s11697,False
3316,train-s11697,False
3317,train-s11697,False
3318,train-s11697,False
3319,train-s11697,False
3320,train-s11697,False
3321,train-s11697,False
3322,train-s11697,False
3323,train-s11697,False
3324,train-s11697,False
3325,train-s11697,False
3326,train-s11697,False
3327,train-s11697,False
3328,train-s11697,False
3329,train-s11697,False
3330,train-s11697,False
3331,train-s11697,False
3332,train-s11697,False
3333,train-s11697,False
3334,train-s11697,False
3335,train-s11697,False
3336,train-s11697,False
3337,train-s11697,False
3338,train-s11697,False
3339,train-s11697,False
3340,train-s11697,False
3341,train-s11697,False
3342,train-s11800,True
3343,train-s11800,False
3344,train-s11800,False
3345,train-s11800,False
3346,train-s11800,False
3347,train-s11800,False
3348,train-s11800,False
3349,train-s11800,False
3350,train-s11812,True
3351,train-s11812,False
3352,train-s11898,True
3353,train-s11898,False
3354,train-s11898,False
3355,train-s11898,False
3356,train-s11898,False
3357,train-s11898,False
3358,train-s11939,True
3359,train-s11939,False
3360,train-s11939,False
3361,train-s11939,False
3362,train-s11939,False
3363,train-s11939,False
3364,train-s11939,False
3365,train-s11939,False
3366,train-s11939,False
3367,train-s11939,False
3368,train-s11939,False
3369,train-s11939,False
3370,train-s11939,False
3371,train-s11939,False
3372,train-s11939,False
3373,train-s11939,False
3374,train-s11939,False
3375,train-s12017,True
3376,train-s12017,False
3377,train-s12017,False
3378,train-s12017,False
3379,train-s12017,False
3380,train-s12017,False
3381,train-s12020,True
3382,train-s12020,False
3383,train-s12020,False
3384,train-s12020,False
3385,train-s12020,False
3386,train-s12020,False
3387,train-s12250,True
3388,train-s12315,True
3389,train-s12315,False
3390,train-s12315,False
3391,train-s12315,False
3392,train-s12315,False
3393,train-s12315,False
3394,train-s12315,False
3395,train-s12315,False
3396,train-s12315,False
3397,train-s12315,False
3398,train-s12315,False
3399,train-s12315,False
3400,train-s12315,False
3401,train-s12315,False
3402,train-s12315,False
3403,train-s12315,False
3404,train-s12315,False
3405,train-s12315,False
3406,train-s12315,False
3407,train-s12315,False
3408,train-s12315,False
3409,train-s12315,False
3410,train-s12348,True
3411,train-s12348,False
3412,train-s12348,False
3413,train-s12348,False
3414,train-s12348,False
3415,train-s12348,False
3416,train-s12383,True
3417,train-s12383,False
3418,train-s12383,False
3419,train-s12383,False
3420,train-s12383,False
3421,train-s12383,False
3422,train-s12383,False
3423,train-s12383,False
3424,train-s12385,True
3425,train-s12385,False
3426,train-s12385,False
3427,train-s12385,False
3428,train-s12385,False
3429,train-s12385,False
3430,train-s12390,True
3431,train-s12390,False
3432,train-s12390,False
3433,train-s12390,False
3434,train-s12390,False
3435,train-s12390,False
3436,train-s12390,False
3437,train-s12390,False
3438,train-s12390,False
3439,train-s12390,False
3440,train-s12390,False
3441,train-s12390,False
3442,train-s12390,False
3443,train-s12390,False
3444,train-s12390,False
3445,train-s12390,False
3446,train-s12390,False
3447,train-s12390,False
3448,train-s12390,False
3449,train-s12390,False
3450,train-s12435,True
3451,train-s12555,True
3452,train-s12555,False
3453,train-s12575,True
3454,train-s12575,False
3455,train-s12579,True
3456,train-s12579,False
3457,train-s12579,False
3458,train-s12579,False
3459,train-s12583,True
3460,train-s12583,False
3461,train-s12583,False
3462,train-s12583,False
3463,train-s12583,False
3464,train-s12583,False
3465,train-s12583,False
3466,train-s12583,False
3467,train-s12583,False
3468,train-s12616,True
3469,train-s12616,False
3470,train-s12616,False
3471,train-s12616,False
3472,train-s12622,True
3473,train-s12623,True
3474,train-s12623,False
3475,train-s12623,False
3476,train-s12623,False
3477,train-s12623,False
3478,train-s12623,False
3479,train-s12623,False
3480,train-s12623,False
3481,train-s12623,False
3482,train-s12643,True
3483,train-s12779,True
3484,train-s12779,False
3485,train-s12779,False
3486,train-s12779,False
3487,train-s12779,False
3488,train-s12779,False
3489,train-s12779,False
3490,train-s12779,False
3491,train-s12779,False
3492,train-s12779,False
3493,train-s12779,False
3494,train-s12779,False
3495,train-s12779,False
3496,train-s12779,False
3497,train-s12779,False
3498,train-s12779,False
3499,train-s12779,False
3500,train-s12779,False
3501,train-s12779,False
3502,train-s12779,False
3503,train-s12779,False
3504,train-s12779,False
3505,train-s12779,False
3506,train-s12779,False
3507,train-s12779,False
3508,train-s12779,False
3509,train-s12779,False
3510,train-s12779,False
3511,train-s12779,False
3512,train-s12779,False
3513,train-s12779,False
3514,train-s12779,False
3515,train-s12779,False
3516,train-s12779,False
3517,train-s12779,False
3518,train-s12779,False
3519,train-s12805,True
3520,train-s12805,False
3521,train-s12805,False
3522,train-s12805,False
3523,train-s12805,False
3524,train-s12805,False
3525,train-s12805,False
3526,train-s12805,False
3527,train-s12805,False
3528,train-s12805,False
3529,train-s12805,False
3530,train-s12805,False
3531,train-s12805,False
3532,train-s12805,False
3533,train-s12805,False
3534,train-s12805,False
3535,train-s12805,False
3536,train-s12805,False
3537,train-s12805,False
3538,train-s12805,False
3539,train-s12805,False
3540,train-s12805,False
3541,train-s12822,True
3542,train-s12822,False
3543,train-s12822,False
3544,train-s12822,False
3545,train-s12822,False
3546,train-s12822,False
3547,train-s12822,False
3548,train-s12822,False
3549,train-s12841,True
3550,train-s12841,False
3551,train-s12841,False
3552,train-s12841,False
3553,train-s12841,False
3554,train-s12841,False
3555,train-s12842,True
3556,train-s12842,False
3557,train-s12842,False
3558,train-s12842,False
3559,train-s12842,False
3560,train-s12842,False
3561,train-s12842,False
3562,train-s12842,False
3563,train-s12842,False
3564,train-s12842,False
3565,train-s12842,False
3566,train-s12842,False
3567,train-s12842,False
3568,train-s12842,False
3569,train-s12842,False
3570,train-s12842,False
3571,train-s12846,True
3572,train-s12846,False
3573,train-s12846,False
3574,train-s12846,False
3575,train-s12846,False
3576,train-s12846,False
3577,train-s12846,False
3578,train-s12846,False
3579,train-s12846,False
3580,train-s12846,False
3581,train-s12846,False
3582,train-s12846,False
3583,train-s12846,False
3584,train-s12846,False
3585,train-s12846,False
3586,train-s12846,False
3587,train-s12910,True
3588,train-s12910,False
3589,train-s12910,False
3590,train-s12910,False
3591,train-s12962,True
3592,train-s12962,False
3593,train-s12962,False
3594,train-s12962,False
3595,train-s13080,True
3596,train-s13080,False
3597,train-s13080,False
3598,train-s13080,False
3599,train-s13080,False
3600,train-s13080,False
3601,train-s13086,True
3602,train-s13112,True
3603,train-s13112,False
3604,train-s13112,False
3605,train-s13112,False
3606,train-s13112,False
3607,train-s13112,False
3608,train-s13112,False
3609,train-s13112,False
3610,train-s13112,False
3611,dev-s133,True
3612,dev-s133,False
3613,dev-s133,False
3614,dev-s133,False
3615,dev-s134,True
3616,dev-s134,False
3617,dev-s134,False
3618,dev-s134,False
3619,dev-s134,False
3620,dev-s134,False
3621,dev-s134,False
3622,dev-s134,False
3623,dev-s134,False
3624,dev-s134,False
3625,dev-s134,False
3626,dev-s134,False
3627,dev-s134,False
3628,dev-s134,False
3629,dev-s134,False
3630,dev-s134,False
3631,dev-s218,True
3632,dev-s218,False
3633,dev-s247,True
3634,dev-s247,False
3635,dev-s247,False
3636,dev-s247,False
3637,dev-s247,False
3638,dev-s247,False
3639,dev-s247,False
3640,dev-s247,False
3641,dev-s247,False
3642,dev-s247,False
3643,dev-s283,True
3644,dev-s283,False
3645,dev-s431,True
